STATION_ID,STATION_NM,CENTER_YN,LOCAL_X,LOCAL_Y,USE_YN,STATION_ADDR
405000247,봉개동주민센터,N,126.59445,33.490733,Y,제주시 봉개동
405000722,봉개워터파크,N,126.601473,33.486397,Y,제주시 봉개동
405001368,봉개체육공원,N,126.611583,33.484283,Y,제주시 회천동
405001096,봉성하나로마트,N,126.31245,33.4189,Y,제주시 애월읍 봉성리
405001586,봉성리사무소,N,126.312703,33.42219,Y,제주시 애월읍 봉성리
405000960,봉소동,N,126.6583,33.519633,Y,제주시 조천읍 조천리
405001814,봉소동,N,126.659161,33.509882,Y,제주시 조천읍 대흘리
405001627,부민장례식장,N,126.522344,33.48092,Y,제주시 도남동
405000461,부영아파트,N,126.483133,33.4769,Y,제주시 노형동
405001353,북촌다려마을,N,126.701483,33.55145,Y,제주시 조천읍 북촌리
405001355,북촌리,N,126.695033,33.548117,Y,제주시 조천읍 북촌리
405001356,북촌리,N,126.69523,33.547969,Y,제주시 조천읍 북촌리
406001201,붉은오름,N,126.685246,33.395224,Y,서귀포시 표선면 가시리
405001808,붉은오름 휴양림입구,N,126.682741,33.402406,Y,서귀포시 표선면 가시리
406000187,비석거리,N,126.578246,33.254959,Y,서귀포시 토평동
406000530,비석거리,N,126.576717,33.254267,Y,서귀포시 토평동
405000015,비석동,N,126.4179,33.488383,Y,제주시 애월읍 하귀1리
406001232,비안동,N,126.720958,33.281213,Y,서귀포시 남원읍 남원리
405000852,비자림,N,126.810344,33.493177,Y,제주시 구좌읍 평대리
406001382,사거리,N,126.432072,33.244972,Y,서귀포시 대포동
406000932,사계리동동,N,126.308227,33.234887,Y,서귀포시 안덕면 사계리
406000109,법환농협,N,126.511903,33.237278,Y,서귀포시 법환동
406000408,법환농협,N,126.512098,33.237209,Y,서귀포시 법환동
406001410,서건도,N,126.504909,33.235953,Y,서귀포시 대천동
406000376,벼락동산,N,126.392461,33.24781,Y,서귀포시 상예동
405001647,하도리서문동,N,126.881399,33.527218,Y,제주시 구좌읍 하도리
405001444,병디왓,N,126.644507,33.529975,Y,제주시 조천읍 조천리
405000398,병문교,N,126.518317,33.508833,Y,제주시 삼도1동
405000162,보건소,N,126.520883,33.492383,Y,제주시 도남동
405000527,보로미마을,N,126.409106,33.465454,Y,제주시 애월읍 상귀리
406000341,보목포구 입구,N,126.604583,33.241283,Y,서귀포시 송산동
406000955,보성상동,N,126.273357,33.252204,Y,서귀포시 대정읍 보성리
406000958,보성초등학교,N,126.277142,33.2498,Y,서귀포시 대정읍 인성리
405000864,복호동,N,126.196567,33.337433,Y,제주시 한경면 두모리
406000020,볼목당,N,126.436088,33.256716,Y,서귀포시 중문동
405001370,봉개교,N,126.581664,33.496757,Y,제주시 영평동
405000674,봉개남문,N,126.590633,33.490417,Y,제주시 봉개동
406000929,사계리사무소,N,126.297517,33.231283,Y,서귀포시 안덕면 사계리
406001259,산방복지회관,N,126.301921,33.233288,Y,서귀포시 안덕면 사계리
406000742,산방산,N,126.310573,33.236806,Y,서귀포시 안덕면 사계리
406000935,산방산,N,126.31245,33.236233,Y,서귀포시 안덕면 사계리
405001778,산앗도,N,126.636906,33.495326,Y,제주시 조천읍 와흘리
405000881,산양곶자왈,N,126.2508,33.2908,Y,제주시 한경면 청수리
405000882,산양리,N,126.233987,33.295588,Y,제주시 한경면 청수리
405001013,산양리,N,126.233259,33.293685,Y,제주시 한경면 청수리
405001571,산양리 알동네,N,126.23237,33.292507,Y,제주시 한경면 청수리
405001572,산양리 알동네,N,126.232173,33.292425,Y,제주시 한경면 청수리
405001578,산양리감귤선과장,N,126.237762,33.303007,Y,제주시 한경면 낙천리
406001018,산여리통입구,N,126.781437,33.307313,Y,서귀포시 표선면 토산리
405001936,제6부두,N,126.544451,33.5224,Y,제주시 건입동
406001494,별내린전망대,N,126.416728,33.247188,Y,서귀포시 예래동
405000439,월산마을,N,126.463467,33.473051,Y,제주시 노형동
405000442,월산정수장입구,N,126.468933,33.478708,Y,제주시 노형동
405000405,월성마을회관,N,126.50475,33.502317,Y,제주시 용담2동
405001336,월정리,N,126.79115,33.55175,Y,제주시 구좌읍 월정
405001803,월정리 용천동,N,126.782753,33.550718,Y,제주시 구좌읍 월정리
405000534,월정사,N,126.51045,33.467617,Y,제주시 오라2동
406000083,월평 아왜낭목,N,126.4588,33.243533,Y,서귀포시 월평동
406000207,위미문화의집,N,126.659837,33.27474,Y,서귀포시 남원읍 위미리
406001384,상원동,N,126.663354,33.275214,Y,서귀포시 남원읍 위미리
406001246,위미중학교,N,126.662258,33.280625,Y,서귀포시 남원읍 위미리
406000210,위미초등학교,N,126.65455,33.273667,Y,서귀포시 남원읍 위미리
405001792,제주유리의성,N,126.271916,33.314132,Y,제주시 한경면 저지리
405000823,유수암상동경로당,N,126.405053,33.422941,Y,제주시 애월읍 유수암리
405000489,유수암상동,N,126.408792,33.422691,Y,제주시 애월읍 유수암리
405000824,유수암리사무소,N,126.403293,33.441429,Y,제주시 애월읍 유수암리
405000825,유수암 천,N,126.400665,33.442995,Y,제주시 애월읍 유수암리
405000454,으뜸마을,N,126.48035,33.4791,Y,제주시 노형동
406001404,산이수동,N,126.290117,33.208351,Y,서귀포시 대정읍 상모리
405000462,으뜸마을,N,126.482528,33.47799,Y,제주시 노형동
406001124,의귀 산하동,N,126.720967,33.29895,Y,서귀포시 남원읍 의귀리
406001137,의귀 산하동,N,126.72084,33.298885,Y,서귀포시 남원읍 의귀리
406001121,의귀교회 앞,N,126.713867,33.31235,Y,서귀포시 남원읍 의귀리
406001351,산지물,N,126.564633,33.265184,Y,서귀포시 동홍동
405000139,산천단,N,126.555389,33.447858,Y,제주시 아라1동
406001138,산하동,N,126.71895,33.304667,Y,서귀포시 남원읍 의귀리
406001140,의귀교회 앞,N,126.71355,33.312433,Y,서귀포시 남원읍 의귀리
406000018,회수삼거리,N,126.442241,33.261123,Y,서귀포시 회수동
406000888,의귀서동네,N,126.711738,33.309645,Y,서귀포시 남원읍 의귀리
405001589,삼남내,N,126.776333,33.470708,Y,제주시 구좌읍 송당리
405001590,삼남내,N,126.776108,33.470623,Y,제주시 구좌읍 송당리
406001348,이교동삼거리,N,126.272012,33.226195,Y,서귀포시 대정읍 상모리
406000666,삼달1리 삼달보건진료소,N,126.852167,33.37325,Y,서귀포시 성산읍 삼달리
406000667,삼달1리 삼달보건진료소,N,126.852233,33.373133,Y,서귀포시 성산읍 삼달리
405000706,이도2동행정복지센터,N,126.535467,33.496117,Y,제주시 이도2동
406001170,삼달1리,N,126.843299,33.374274,Y,서귀포시 성산읍 삼달리
406001438,삼달1리게이트볼장,N,126.84345,33.376254,Y,서귀포시 성산읍 삼달리
406000668,삼달1리사무소,N,126.848098,33.374216,Y,서귀포시 성산읍 삼달리
405001421,이시돌 삼거리,N,126.316945,33.344704,Y,제주시 한림읍 금악리
405001426,이시돌단지,N,126.334633,33.358833,Y,제주시 한림읍 금악리
406000088,이천장물,N,126.467488,33.241757,Y,서귀포시 월평동
405000004,이호2동,N,126.461367,33.494883,Y,제주시 이호2동
405000359,이호동주민센터,N,126.458783,33.49905,Y,제주시 이호1동
406000691,삼달1리삼거리,N,126.841617,33.3714,Y,서귀포시 성산읍 삼달리
405000362,이호테우해수욕장,N,126.455387,33.496326,Y,제주시 이호1동
406001054,삼달교차로,N,126.869035,33.369332,Y,서귀포시 성산읍 삼달리
406000803,이화농장,N,126.731567,33.324767,Y,서귀포시 남원읍 의귀리
405000125,인다마을,N,126.545821,33.470643,Y,제주시 아라1동
406000664,물진밭입구,N,126.861583,33.371,Y,서귀포시 성산읍 삼달리
406000621,보성리 대정농협,N,126.2768,33.248183,Y,서귀포시 대정읍 보성리
406000744,인성리(남문지앞사거리),N,126.27762,33.247861,Y,서귀포시 대정읍 인성리
405001683,삼담우체국,N,126.513035,33.502527,Y,제주시 용담1동
405001509,삼도119센터,N,126.517778,33.514488,Y,제주시 용담1동
405001516,삼도119센터,N,126.51789,33.51457,Y,제주시 삼도2동
405000219,인화동,N,126.5394,33.509233,Y,제주시 일도2동
405000222,인화동입구,N,126.538517,33.512717,Y,제주시 일도2동
406000787,불미공방,N,126.304017,33.253233,Y,서귀포시 안덕면 덕수리
406000946,덕수초등학교,N,126.304333,33.250533,Y,서귀포시 안덕면 사계리
405001486,도깨비공원,N,126.69269,33.465533,Y,제주시 조천읍 선흘리
405001686,도두동,N,126.466197,33.502873,Y,제주시 도두동
405000386,도련1동,N,126.590028,33.509063,Y,제주시 도련동 
405000507,도리초등학교,N,126.466183,33.501167,Y,제주시 이호동
405001092,도림사,N,126.302336,33.418418,Y,제주시 애월읍 봉성리
405001093,도림사,N,126.30245,33.418233,Y,제주시 애월읍 봉성리
406000024,도순동,N,126.474783,33.25275,Y,서귀포시 도순동
406000158,도영슈퍼,N,126.60025,33.24225,Y,서귀포시 보목동 
405000053,도평초등학교,N,126.44555,33.481683,Y,제주시 도평동
405000658,도평마을입구,N,126.450884,33.479929,Y,제주시 도평동
405001625,도평입구,N,126.465276,33.479458,Y,제주시 노형동 
406000131,돗소,N,126.536133,33.261867,Y,서귀포시 호근동
406000620,동광단지,N,126.359395,33.313878,Y,서귀포시 안덕면 동광리
406000990,서광동리 소랑못,N,126.331435,33.285963,Y,서귀포시 안덕면 서광리
406000963,동광환승정류장6(모슬포방면),N,126.340253,33.309684,Y,서귀포시 안덕면 동광리
405000268,동광초등학교,N,126.545767,33.5017,Y,제주시 일도2동
406000067,동남아파트,N,126.509984,33.249792,Y,서귀포시 법환동
406000357,동문,N,126.530984,33.257448,Y,서귀포시 호근동
406000358,동문,N,126.530996,33.257326,Y,서귀포시 호근동
405000289,동문로터리,N,126.527055,33.513152,Y,제주시 일도1동
406000326,동미빌딩,N,126.566581,33.248666,Y,서귀포시 서귀동
406001319,동백동산,N,126.367396,33.289349,Y,서귀포시 안덕면 상창리
405001351,동복리,N,126.712567,33.552917,Y,제주시 구좌읍 동복리
405000969,동복리휴게소,N,126.70765,33.5535,Y,제주시 구좌읍 동복리
406000163,동부하수처리장입구,N,126.594039,33.244363,Y,서귀포시 보목동
405001198,동상동,N,126.325224,33.463579,Y,제주시 애월읍 애월리 
406001406,섭지코지,N,126.922399,33.436872,Y,서귀포시 성산읍 고성리
406000268,동상효,N,126.607167,33.279967,Y,서귀포시 상효동
405001422,동수동,N,126.622417,33.5175,Y,제주시 조천읍 신촌리
406001032,동원산업,N,126.822117,33.312272,Y,서귀포시 표선면 표선리
405001047,명리동,N,126.269783,33.317733,Y,제주시 한경면 저지리
405000834,명월리,N,126.266467,33.38705,Y,제주시 한림읍 명월리
405000023,모감동,N,126.382316,33.476197,Y,제주시 애월읍 구엄리
405001001,목선동,N,126.71815,33.4897,Y,제주시 조천읍 선흘리
405000009,못가름,N,126.476785,33.488432,Y,제주시 노형동 
406001002,무도동,N,126.74089,33.284796,Y,서귀포시 남원읍 태흥리
406000628,무릉1리 사거리,N,126.203312,33.270522,Y,서귀포시 대정읍 무릉리
406000899,무릉1리 학교앞,N,126.201818,33.271437,Y,서귀포시 대정읍 무릉리
406000900,무릉1리 리사무소앞,N,126.2031,33.2703,Y,서귀포시 대정읍 무릉리
406000897,무릉문화의 집,N,126.199101,33.272733,Y,서귀포시 대정읍 무릉리
405001061,문수동,N,126.283576,33.385594,Y,제주시 한림읍 동명리
405001517,미래컨벤션센터,N,126.514827,33.506607,Y,제주시 용담1동
406001305,미타요양원,N,126.852218,33.446678,Y,서귀포시 성산읍 수산리
406000127,바가잣도,N,126.527072,33.261398,Y,서귀포시 호근동
406001420,바겟도동산,N,126.70738,33.337753,Y,서귀포시 남원읍 수망리
406000869,바스메,N,126.778347,33.405643,Y,서귀포시 표선면 성읍리
406000870,바스메,N,126.778422,33.405812,Y,서귀포시 표선면 성읍리
405000384,도련반석스위트타운,N,126.59107,33.50666,Y,제주시 도련동
405000385,도련반석스위트타운,N,126.591218,33.50666,Y,제주시 도련동
405000593,반석주택,N,126.571092,33.482076,Y,제주시 영평동
406000046,반참모르,N,126.5011,33.25,Y,서귀포시 강정동
405000382,밤나무골,N,126.594599,33.501258,Y,제주시 도련동
406000726,방구동,N,126.763547,33.306971,Y,서귀포시 남원읍 신흥리
405001493,방림원,N,126.267339,33.336893,Y,제주시 한경면 저지리
405001663,방선문빌리지,N,126.536347,33.477667,Y,제주시 아라동
406001495,별내린전망대,N,126.416862,33.247229,Y,서귀포시 예래동
405001937,우진교차로,N,126.698854,33.460887,Y,제주시 조천읍
405001148,대흘1리,N,126.653917,33.49855,Y,제주시 조천읍 대흘리
405001727,대흘1리,N,126.651658,33.498895,Y,제주시 조천읍 조천리
405000949,대흘2리,N,126.671316,33.513348,Y,제주시 조천읍 대흘리
405000958,대흘2리,N,126.676433,33.512667,Y,제주시 조천읍 대흘리
405001395,개보슬사거리,N,126.664963,33.504554,Y,제주시 조천읍 대흘리
405000959,대흘2리 새동네,N,126.67645,33.512883,Y,제주시 조천읍 대흘리
405000948,대흘2리 못동산,N,126.671197,33.513296,Y,제주시 조천읍 대흘리
405000993,대흘리,N,126.659067,33.498217,Y,제주시 조천읍 대흘리
405000994,대흘리,N,126.65895,33.498267,Y,제주시 조천읍 대흘리
405001788,더마파크,N,126.242809,33.357105,Y,제주시 한림읍 금능리
405001789,더마파크,N,126.243045,33.357251,Y,제주시 한림읍 금능리
405000354,제주 썬호텔,N,126.493733,33.489902,Y,제주시 연동
406000833,덕수초등학교,N,126.303567,33.250233,Y,서귀포시 안덕면 사계리
406000952,동일2리입구,N,126.234033,33.260417,Y,서귀포시 대정읍 동일리
406000396,동홍반석아파트입구,N,126.56774,33.262687,Y,서귀포시 동홍동
405000252,동화로입구,N,126.57286,33.513124,Y,제주시 화북2동
406000283,동홍분식,N,126.56835,33.266717,Y,서귀포시 동홍동
406000354,동홍초등학교,N,126.570183,33.259333,Y,서귀포시 동홍동
406000222,하례1리입구,N,126.626185,33.263671,Y,서귀포시 남원읍 하례리
405001269,두모리사무소,N,126.185283,33.353517,Y,제주시 한경면 신창리
405001270,두모리사무소,N,126.185335,33.353968,Y,제주시 한경면 두모리
406000614,두수동,N,126.763364,33.351394,Y,서귀포시 표선면 가시리
406000271,뒤큰글,N,126.603782,33.275837,Y,서귀포시 상효동
406000203,뒤통모루,N,126.667067,33.275267,Y,서귀포시 남원읍 위미리
405001620,라마다 프라자 제주호텔,N,126.51848,33.518233,Y,제주시 삼도2동
405001226,라신동,N,126.277383,33.434061,Y,제주시 한림읍 귀덕리
405000830,용흥리마을회관,N,126.3695,33.459117,Y,제주시 애월읍 신엄리
405001337,만장굴입구,N,126.7789,33.54965,Y,제주시 구좌읍 월정리
405000939,만장굴,N,126.771879,33.530981,Y,제주시 구좌읍 김녕리
405000616,매촌,N,126.588733,33.517883,Y,제주시 도련2동
405001728,멍중내,N,126.685852,33.51113,Y,제주시 조천읍 선흘리
405001715,메이즈랜드,N,126.799075,33.490875,Y,제주시 구좌읍 송당리
405001810,메이즈랜드,N,126.798325,33.49068,Y,제주시 구좌읍 한동리
405000297,명도암 마을회관,N,126.6107,33.470917,Y,제주시 봉개동
405001623,디지털융합센터,N,126.571457,33.4513,Y,제주시 아라동
406001341,방아동,N,126.175051,33.279739,Y,서귀포시 대정읍 신도리
406001342,방아동,N,126.174944,33.279801,Y,서귀포시 대정읍 신도리
405001799,방애왓,N,126.605254,33.481234,Y,제주시 봉개동
405001887,백화동,N,126.710424,33.466833,Y,제주시 조천읍 선흘리
405000025,번대동,N,126.392642,33.478844,Y,제주시 애월읍 구엄리
405000568,제주교통방송 아라아이파크,N,126.549307,33.477835,Y,제주시 아라동
406000258,법호촌 온성학교,N,126.594751,33.292822,Y,서귀포시 상효동
406000255,법호촌입구,N,126.593861,33.290078,Y,서귀포시 상효동
406000930,사계리사무소,N,126.298042,33.231613,Y,서귀포시 안덕면 사계리
406000927,사계리서동,N,126.292598,33.230274,Y,서귀포시 안덕면 사계리
406001456,사계어촌체험어장,N,126.304759,33.227946,Y,서귀포시 안덕면 사계리
406001458,사계용해경로당,N,126.308487,33.231229,Y,서귀포시 안덕면 사계리
405001218,사동복지회관,N,126.288717,33.441867,Y,제주시 한림읍 귀덕리
405000325,사라봉,N,126.54285,33.513164,Y,제주시 일도2동
405000319,사라봉오거리,N,126.54045,33.513667,Y,제주시 일도2동
405000326,사라봉오거리,N,126.541583,33.513533,Y,제주시 건입동
405001489,사려니숲길,N,126.626443,33.423043,Y,제주시 봉개동
405000078,사평마을,N,126.512456,33.49287,Y,제주시 오라2동
405000692,사평마을입구,N,126.511271,33.481347,Y,제주시 오라동
405000141,사회복지법인 춘강,N,126.551249,33.452653,Y,제주시 아라1동
405001177,산굼부리,N,126.689333,33.435317,Y,제주시 조천읍 교래리
406000348,산남새마을금고,N,126.573783,33.254917,Y,서귀포시 동홍동
406000443,(구)중문동주민센터,N,126.434246,33.251145,Y,서귀포시 중문동
406000040,중문고등학교,N,126.4477,33.252833,Y,서귀포시 대포동
405000700,경제통상진흥원,N,126.540467,33.498867,Y,제주시 이도2동
405000705,경제통상진흥원,N,126.5403,33.499083,Y,제주시 이도2동
405000401,서문로터리,N,126.519317,33.511733,Y,제주시 용담1동
405001790,서부농업기술센터,N,126.247455,33.352815,Y,제주시 한림읍 금능리
406000274,서상효,N,126.597033,33.272883,Y,서귀포시 상효동
406000421,천지동주민센터,N,126.5617,33.248083,Y,서귀포시 서귀동
405001095,봉성리서성동,N,126.310717,33.417383,Y,제주시 애월읍 봉성리
406001000,서소동,N,126.735233,33.28365,Y,서귀포시 남원읍 태흥리
406000882,서의동,N,126.703852,33.301105,Y,서귀포시 남원읍 남원리
406000970,추사유배지,N,126.278882,33.2491,Y,서귀포시 대정읍 인성리
406000036,서진아파트,N,126.463913,33.253342,Y,서귀포시 하원동
405001559,축산진흥원입구,N,126.487556,33.446912,Y,제주시 노형동
405001560,축산진흥원입구,N,126.487441,33.446856,Y,제주시 노형동
405000216,서해아파트,N,126.541525,33.504258,Y,제주시 이도2동
405001367,충혼묘지,N,126.489817,33.418267,Y,제주시 노형동
405000416,충혼묘지,N,126.649833,33.541917,Y,제주시 조천읍 신흥리
406000288,측골,N,126.583317,33.267183,Y,서귀포시 토평동
406000267,칡오름,N,126.607633,33.282733,Y,서귀포시 상효동
406000169,칼호텔,N,126.578235,33.248026,Y,서귀포시 토평동
406000003,캐슬렉스골프클럽,N,126.356267,33.339051,Y,서귀포시 안덕면 광평리
405001388,제주컨트리클럽,N,126.58545,33.4327,Y,제주시 영평동
406000986,서광서리사수동,N,126.306767,33.287967,Y,서귀포시 안덕면 서광리
406000714,일과2리 사무소,N,126.223812,33.2452,Y,서귀포시 대정읍 일과리
405001581,일성콘도미니엄,N,126.221499,33.385097,Y,제주시 한림읍 금능리
405000060,일우 한란 아파트,N,126.430873,33.49251,Y,제주시 외도1동
405000061,일우 한란 아파트,N,126.431025,33.492601,Y,제주시 외도1동
406001190,일출랜드입구,N,126.845068,33.380747,Y,서귀포시 성산읍 성산리
406001191,일출랜드입구,N,126.844923,33.380775,Y,서귀포시 성산읍 성산리
406000892,입석동,N,126.596733,33.31595,Y,서귀포시 남원읍 하례리
405001075,입전동,N,126.284833,33.424117,Y,제주시 한림읍 대림리
406000133,자연빌라,N,126.538633,33.262317,Y,서귀포시 호근동
406001106,서귀포자연휴양림,N,126.457517,33.312017,Y,서귀포시 대포동
406000433,작박동네,N,126.423733,33.2532,Y,서귀포시 중문동
405000547,장구마을,N,126.53248,33.476373,Y,제주시 아라1동
405000548,장구마을,N,126.532033,33.475317,Y,제주시 아라1동
406000678,고성리 장만이동산,N,126.900477,33.44555,Y,서귀포시 성산읍 고성리
406000162,장안그랜드빌라,N,126.596244,33.243647,Y,서귀포시 송산동
405001115,흥국사,N,126.3781,33.452446,Y,제주시 애월읍 신엄리
405001119,장전리사무소,N,126.38845,33.450883,Y,제주시 애월읍 장전리
405001122,장전리동가름,N,126.39523,33.452642,Y,제주시 애월읍 장전리
405001737,장전리입구,N,126.391119,33.443518,Y,제주시 애월읍 장전리
405001121,알뱅듸왓,N,126.390649,33.45035,Y,제주시 애월읍 장전리
405001040,저지오름,N,126.256483,33.333417,Y,제주시 한경면 저지리
405001035,저지리성전동,N,126.256983,33.3413,Y,제주시 한경면 저지리
405001761,전경대 입구,N,126.877643,33.506815,Y,제주시 구좌읍 하도리
405001741,전국환경감시협회,N,126.661072,33.462291,Y,제주시 조천읍 와흘리
405001371,전원마을,N,126.638717,33.47485,Y,제주시 조천읍 와흘리
405001385,전원마을,N,126.638685,33.474559,Y,제주시 조천읍 와흘리
405000689,전원유치원,N,126.53966,33.487242,Y,제주시 이도2동
405000690,전원유치원,N,126.53985,33.48717,Y,제주시 아라1동
405000536,정실,N,126.509668,33.46962,Y,제주시 오라2동
405000535,정실마을,N,126.509717,33.469183,Y,제주시 오라2동
405000562,정실오거리,N,126.513633,33.467233,Y,제주시 오라2동
405000444,정존마을,N,126.473517,33.481808,Y,제주시 노형동
405000663,제주국제공항(구제주방면),N,126.493456,33.506611,Y,제주시 용담2동
405001478,제주국제공항(신제주방면),N,126.492756,33.506099,Y,제주시 용담2동
405001759,제주국제공항(600번),N,126.492522,33.505772,Y,제주시 용담2동
405000149,제주국제대학교,N,126.569447,33.438628,Y,제주시 영평
406001103,서귀포천문 과학문화관,N,126.457333,33.288467,Y,서귀포시 하원동
405001607,제주국제대학교,N,126.572167,33.441406,Y,제주시 516로 제주국제대학교 내
405001605,제주국제자유도시 개발센터,N,126.571253,33.452835,Y,제주시 아라동
406000028,제주국제컨벤션센터  중문대포해안주상절리대,N,126.42472,33.243087,Y,서귀포시 중문동
405000725,제주대학교 입구,N,126.55105,33.456733,Y,제주시 아라2동
405000431,제주대학교교육대학,N,126.553,33.513117,Y,제주시 화북2동
405000483,제주동중학교,N,126.572307,33.520009,Y,제주시 화북1동
405000322,제주동초등학교,N,126.532802,33.513277,Y,제주시 일도2동
405000206,제주모자원입구,N,126.566447,33.462861,Y,제주시 영평동
405000099,제주민속오일장입구,N,126.474952,33.493759,Y,제주시 노형동
405001168,제주민속식품입구,N,126.7515,33.4282,Y,제주시 구좌읍 송당리
405001487,제주삼다수,N,126.676642,33.421404,Y,제주시 조천읍 교래리
405001488,제주삼다수,N,126.676727,33.42161,Y,제주시 조천읍 교래리
405000856,제주서부신협,N,126.253022,33.327029,Y,제주시 한경면 저지리
405001743,제주버스터미널(가상정류소),N,126.515656,33.499888,Y,제주시 용담1동
405000514,제주아트리움,N,126.456056,33.465593,Y,제주시 해안동
405000320,제주여자상업고등학교,N,126.536966,33.513827,Y,제주시 일도2동
405001645,제주여자중고등학교,N,126.541707,33.484997,Y,제주시 아라1동
406000265,제2효레교,N,126.6083,33.284717,Y,서귀포시 상효동
405000212,제대마을,N,126.553938,33.457848,Y,제주시 아라동
405001660,해병대 제9여단,N,126.499746,33.477288,Y,제주시 연동
405000189,제원아파트,N,126.490133,33.48845,Y,제주시 연동
405000985,제일교 동문시장입구,N,126.53175,33.51235,Y,제주시 일도1동
405001407,제일농장,N,126.668375,33.492819,Y,제주시 조천읍 대흘리
405000996,제일농장앞,N,126.664264,33.494316,Y,제주시 조천읍 대흘리
405000473,제일빌리지,N,126.444837,33.460827,Y,제주시 애월읍 광령리
405000196,제주중앙중학교,N,126.499383,33.485533,Y,제주시 연동
405000197,제주중앙중학교,N,126.500103,33.485695,Y,제주시 연동
405001378,제주목장,N,126.677991,33.417409,Y,제주시 조천읍 교래리
405000480,제주고등학교,N,126.484391,33.472216,Y,제주시 노형동
405000459,제주고등학교/중흥S클래스,N,126.481417,33.47626,Y,제주시 노형동
405001286,제주공룡원,N,126.431859,33.44329,Y,제주시 애월읍 광령리
406000068,제주월드컵경기장 서귀포버스터미널,N,126.509,33.249117,Y,서귀포시 법환동
406001378,제주월드컵경기장(600번),N,126.509067,33.249109,Y,서귀포시 법환동
405000134,제주의료원,N,126.558167,33.445667,Y,제주시 아라1동
405001748,제주자동차 검사정비 사업조합,N,126.561913,33.510294,Y,제주시 화북2동
405000517,제주제일고등학교,N,126.481967,33.480083,Y,제주시 노형동
406000834,제주조각공원,N,126.321331,33.249311,Y,서귀포시 안덕면 화순리
406001379,제주해안경비단,N,126.823039,33.356916,Y,서귀포시 표선면 하천리
406001398,남원2리 복지회관,N,126.710027,33.293231,Y,서귀포시 남원읍 남원리
405000159,삼도1동 주민센터,N,126.519717,33.503183,Y,제주시 삼도1동
406000119,삼매봉,N,126.543539,33.244703,Y,서귀포시 호근동
406000118,삼매봉입구,N,126.543806,33.244916,Y,서귀포시 호근동
406000182,삼성여자고등학교,N,126.584784,33.257322,Y,서귀포시 토평동
406000183,삼성여자고등학교,N,126.586567,33.257667,Y,서귀포시 토평동
405000279,삼성초등학교,N,126.526639,33.504099,Y,제주시 이도1동
405001805,삼양1동,N,126.586712,33.525257,Y,제주시 삼양1동
405000232,삼양2동,N,126.580417,33.521183,Y,제주시 삼양2동
405000186,삼양검문소,N,126.600034,33.521022,Y,제주시 삼양1동
405000628,삼양해수욕장입구,N,126.587864,33.526181,Y,제주시 삼양1동
405000230,삼양동주민센터,N,126.585672,33.521277,Y,제주시 삼양2동
405000625,삼양종점,N,126.591313,33.528522,Y,제주시 삼양1동
405000229,삼양초등학교,N,126.586113,33.521127,Y,제주시 삼양2동
406001325,삼정지에듀,N,126.278498,33.284815,Y,서귀포시 대정읍 보성리
405001409,상가리,N,126.3415,33.45178,Y,제주시 애월읍 상가리
405001109,상가리 동동,N,126.347283,33.452083,Y,제주시 애워읍 상가리
405000524,상귀리,N,126.409114,33.472017,Y,제주시 애월읍 상귀리
406000409,수모루,N,126.524423,33.246046,Y,서귀포시 서호동
406000676,수산1리 비석거리,N,126.88861,33.443537,Y,서귀포시 성산읍 수산리
406001159,수산1리 노인회관,N,126.882785,33.446637,Y,서귀포시 성산읍 수산리
406000673,수산2리 퐁낭거리,N,126.861933,33.441133,Y,서귀포시 성산읍 수산리
406000671,수산2리 비석거리,N,126.865068,33.4396,Y,서귀포시 성산읍 수산리
406000672,수산2리사무소,N,126.8637,33.44195,Y,서귀포시 성산읍 수산리
406001186,수산2리 입구,N,126.873887,33.438825,Y,서귀포시 성산읍 수산리
405000085,수산리사무소앞,N,126.393368,33.467655,Y,제주시 애월읍 수산리
405000087,수산리,N,126.394535,33.469949,Y,제주시 애월읍 수산리
406000751,수산초등학교,N,126.886317,33.44625,Y,서귀포시 성산읍 수산리
405000108,수선화아파트,N,126.529835,33.489228,Y,제주시 도남동
406000865,성읍1리,N,126.7997,33.3837,Y,서귀포시 표선면 성읍리
406000868,성읍1리,N,126.799925,33.392104,Y,서귀포시 표선면 성읍리
405001036,성전동,N,126.257254,33.341113,Y,제주시 한경면 저지리
405000644,성지요양원,N,126.437609,33.483421,Y,제주시 외도1동
406001148,성판악,N,126.620353,33.384634,Y,제주시 조천읍 교래리
406000340,세기아파트,N,126.575227,33.252678,Y,서귀포시 동홍동
405000089,세기아파트,N,126.50055,33.493567,Y,제주시 오라3동
405001158,세미마을,N,126.664625,33.469854,Y,제주시 조천읍 대흘리
406001276,세성로 입구,N,126.801995,33.378629,Y,서귀포시 표선면 성읍리
406000199,세천동,N,126.675,33.275233,Y,서귀포시 남원읍 위미리
406000605,세화1리취락구조,N,126.798137,33.327797,Y,서귀포시 표선면 세화리
405000224,제주해양경찰서,N,126.5397,33.520417,Y,제주시 건입동
405000867,조수1리,N,126.228797,33.335783,Y,제주시 한경면 조수리
405000870,조수1리,N,126.232767,33.336433,Y,제주시 한경면 조수리
406000732,거물여,N,126.8007,33.332183,Y,서귀포시 표선면 세화리
405000886,조수2리,N,126.217633,33.29585,Y,제주시 한경면 조수리
406001312,성산농협,N,126.911268,33.446907,Y,서귀포시 성산읍 고성리
